Activity ID,Type,Status,Progress,Created At,Media Title,Episode Length,Popularity,Average Score
597808971,ANIME_LIST,watched episode,12,1690414915,Kimi wa Houkago Insomnia,24,70037,79
597649829,MANGA_LIST,read chapter,1 - 2,1690391746,Ryoushin no Shakkin wo Katagawari Shite Morau Jouken wa Nihonichi Kawaii Joshikousei to Issho ni Kurasu Koto deshita.,,4620,67
597636542,MANGA_LIST,read chapter,6,1690389869,"Tonari no Kuuderella wo Amayakashitara, Uchi no Aikagi wo Watasu Koto ni Natta",,1103,60
597437518,ANIME_LIST,watched episode,5 - 6,1690353172,Boku no Kokoro no Yabai Yatsu,23,88402,81
596923762,ANIME_LIST,completed,,1690263128,Tengoku Daimakyou,24,139594,82
596862211,ANIME_LIST,watched episode,1 - 4,1690251882,Modao Zushi,24,55411,82
596429263,ANIME_LIST,watched episode,10,1690182000,Tonikaku Kawaii Season 2,24,63338,76
596284381,ANIME_LIST,watched episode,1,1690157089,Asobi Asobase,24,118649,79
596249395,ANIME_LIST,dropped,1,1690152078,Nande Koko ni Sensei ga!?,12,86588,62
596242741,MANGA_LIST,read chapter,5 - 9,1690151245,Ice Cream Kanojo,,2112,66
595845922,MANGA_LIST,read chapter,3 - 4,1690091513,Ice Cream Kanojo,,2112,66
595646328,MANGA_LIST,read chapter,1 - 2,1690057501,Ice Cream Kanojo,,2112,66
595278564,ANIME_LIST,completed,,1689990965,Love Live! Nijigasaki Gakuen School Idol Doukoukai: NEXT SKY,30,4367,73
595260355,ANIME_LIST,watched episode,11 - 12,1689987220,Tengoku Daimakyou,24,139594,82
594878924,ANIME_LIST,completed,,1689919207,Boku wa Tomodachi ga Sukunai,24,134863,68
594743676,ANIME_LIST,watched episode,11,1689893905,Boku wa Tomodachi ga Sukunai,24,134863,68
594604828,MANGA_LIST,read chapter,16 - 18,1689873507,Fechippuru: Bokura no Junsui na Koi,,13665,71
594384348,ANIME_LIST,completed,,1689832262,[Oshi no Ko],24,213689,85
594376296,ANIME_LIST,watched episode,10,1689830727,[Oshi no Ko],24,213689,85
593885197,ANIME_LIST,watched episode,9,1689747249,Tonikaku Kawaii Season 2,24,63338,76
593819155,ANIME_LIST,watched episode,4,1689734536,Genjitsu no Yohane: SUNSHINE in the MIRROR,24,14454,68
593363945,ANIME_LIST,watched episode,4,1689660434,Boku no Kokoro no Yabai Yatsu,23,88402,81
593350630,ANIME_LIST,watched episode,8,1689658017,Saenai Heroine no Sodatekata ♭,23,85514,76
593263881,ANIME_LIST,watched episode,10,1689642750,Tengoku Daimakyou,24,139594,82
593247326,ANIME_LIST,watched episode,10 - 11,1689639778,Kimi wa Houkago Insomnia,24,70037,79
592821606,ANIME_LIST,watched episode,8,1689573226,Tonikaku Kawaii Season 2,24,63338,76
592805986,MANGA_LIST,read chapter,7 - 10,1689570414,"Hodoite, Musunde",,1767,67
592712503,ANIME_LIST,watched episode,10,1689555410,Boku wa Tomodachi ga Sukunai,24,134863,68
592698684,MANGA_LIST,read chapter,15,1689553287,Fechippuru: Bokura no Junsui na Koi,,13665,71
592698516,MANGA_LIST,read chapter,6,1689553256,Umineko no Naku Koro ni Chiru Episode 7: Requiem of the Golden Witch,,5486,86
592542201,MANGA_LIST,completed,,1689533435,Cheese in the Trap Season 4,,3206,79
592542197,MANGA_LIST,read chapter,57 - 76,1689533435,Cheese in the Trap Season 4,,3206,79
592204669,MANGA_LIST,read chapter,46 - 56,1689481668,Cheese in the Trap Season 4,,3206,79
592186524,MANGA_LIST,read chapter,8 - 10,1689478405,Fechippuru: Bokura no Junsui na Koi,,13665,71
592024770,MANGA_LIST,read chapter,36 - 45,1689452782,Cheese in the Trap Season 4,,3206,79
591822805,MANGA_LIST,read chapter,5 - 7,1689422011,Fechippuru: Bokura no Junsui na Koi,,13665,71
591596149,ANIME_LIST,watched episode,9,1689377558,Tengoku Daimakyou,24,139594,82
591457901,MANGA_LIST,read chapter,2 - 4,1689356191,Fechippuru: Bokura no Junsui na Koi,,13665,71
591243578,ANIME_LIST,watched episode,9,1689316936,Boku wa Tomodachi ga Sukunai,24,134863,68
591232546,ANIME_LIST,rewatched episode,1,1689314747,86: Eighty Six,24,210819,82
591096952,MANGA_LIST,read chapter,1,1689289676,Fechippuru: Bokura no Junsui na Koi,,13665,71
590932413,MANGA_LIST,read chapter,1,1689265867,"Hodoite, Musunde",,1767,67
590736384,ANIME_LIST,completed,,1689230802,86: Eighty Six Part 2,24,128176,86
590723675,ANIME_LIST,watched episode,11,1689228289,86: Eighty Six Part 2,24,128176,86
590601783,ANIME_LIST,watched episode,9,1689206459,Kimi wa Houkago Insomnia,24,70037,79
590221080,ANIME_LIST,watched episode,8,1689143522,Kimi wa Houkago Insomnia,24,70037,79
590196173,ANIME_LIST,watched episode,1,1689138689,Sakura Trick,24,59153,66
590124677,ANIME_LIST,watched episode,1,1689125584,Watashi no Shiawase na Kekkon,24,87608,77
590072719,ANIME_LIST,watched episode,2,1689116987,THE iDOLM@STER Cinderella Girls: U149,24,6745,76
589697311,ANIME_LIST,watched episode,10,1689055663,86: Eighty Six Part 2,24,128176,86
589683525,ANIME_LIST,watched episode,7,1689053089,Saenai Heroine no Sodatekata ♭,23,85514,76
589632365,ANIME_LIST,watched episode,8,1689043988,Tengoku Daimakyou,24,139594,82
589557979,ANIME_LIST,watched episode,1,1689031679,Kaze no Stigma,24,61334,67
589163764,ANIME_LIST,watched episode,9,1688970035,86: Eighty Six Part 2,24,128176,86
589147794,ANIME_LIST,watched episode,1,1688967354,"Kanojo, Okarishimasu 3rd Season",24,47925,69
589010662,ANIME_LIST,watched episode,3,1688945727,Genjitsu no Yohane: SUNSHINE in the MIRROR,24,14454,68
587963536,ANIME_LIST,watched episode,9,1688783328,Yamada-kun to Lv999 no Koi wo Suru,24,124163,78
587956098,ANIME_LIST,watched episode,1 - 2,1688782032,Tokyo Mew Mew New~♡,24,15694,64
587941205,ANIME_LIST,dropped,,1688779317,Suki na Ko ga Megane wo Wasureta,24,56778,68
587909781,ANIME_LIST,watched episode,7,1688773861,Tonikaku Kawaii Season 2,24,63338,76
587531975,ANIME_LIST,watched episode,7,1688710548,Kimi wa Houkago Insomnia,24,70037,79
587463977,ANIME_LIST,completed,,1688698119,NIJIYON ANIMATION: Shinsaku Animation,4,1347,65
587463752,ANIME_LIST,completed,,1688698076,NIJIYON ANIMATION,4,4592,68
587009333,ANIME_LIST,watched episode,8 - 9,1688623864,[Oshi no Ko],24,213689,85
586486329,ANIME_LIST,watched episode,6,1688539709,Tonikaku Kawaii Season 2,24,63338,76
585824243,ANIME_LIST,watched episode,6 - 7,1688427904,Tengoku Daimakyou,24,139594,82
585644134,MANGA_LIST,read chapter,5,1688403662,"Tonari no Kuuderella wo Amayakashitara, Uchi no Aikagi wo Watasu Koto ni Natta",,1103,60
585430925,ANIME_LIST,completed,,1688366242,D4DJ All Mix,24,5612,73
585418316,ANIME_LIST,watched episode,11,1688363973,D4DJ All Mix,24,5612,73
585395629,ANIME_LIST,watched episode,8,1688360131,86: Eighty Six Part 2,24,128176,86
585238694,ANIME_LIST,watched episode,2,1688335215,Genjitsu no Yohane: SUNSHINE in the MIRROR,24,14454,68
584882108,ANIME_LIST,watched episode,2 - 3,1688287003,Yuuri!!! on ICE,24,192645,77
584337024,ANIME_LIST,watched episode,5,1688197764,Jigokuraku,24,211463,80
584320167,ANIME_LIST,watched episode,7,1688194499,86: Eighty Six Part 2,24,128176,86
583976673,ANIME_LIST,watched episode,8,1688134840,Yamada-kun to Lv999 no Koi wo Suru,24,124163,78
583838942,ANIME_LIST,watched episode,10,1688106636,D4DJ All Mix,24,5612,73
583715160,ANIME_LIST,watched episode,6,1688082483,Kimi wa Houkago Insomnia,24,70037,79
583343146,ANIME_LIST,watched episode,6,1688019830,Saenai Heroine no Sodatekata ♭,23,85514,76
582813419,ANIME_LIST,watched episode,5,1687933459,Tengoku Daimakyou,24,139594,82
582764462,ANIME_LIST,watched episode,6 - 7,1687923690,Yamada-kun to Lv999 no Koi wo Suru,24,124163,78
582673735,MANGA_LIST,read chapter,1 - 4,1687907315,"Tonari no Kuuderella wo Amayakashitara, Uchi no Aikagi wo Watasu Koto ni Natta",,1103,60
582334242,ANIME_LIST,watched episode,6,1687849725,86: Eighty Six Part 2,24,128176,86
582322438,ANIME_LIST,watched episode,5,1687847307,Saenai Heroine no Sodatekata ♭,23,85514,76
581826500,ANIME_LIST,watched episode,4,1687763563,Saenai Heroine no Sodatekata ♭,23,85514,76
581811087,ANIME_LIST,watched episode,9,1687760528,D4DJ All Mix,24,5612,73
581717747,ANIME_LIST,watched episode,4,1687743645,VINLAND SAGA SEASON 2,26,172143,88
581674876,ANIME_LIST,watched episode,1,1687736335,Genjitsu no Yohane: SUNSHINE in the MIRROR,24,14454,68
581217165,ANIME_LIST,watched episode,1,1687664358,NIJIYON ANIMATION,4,4592,68
581209204,ANIME_LIST,rewatched,13,1687662781,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2,24,13894,75
581209200,ANIME_LIST,rewatched episode,12,1687662780,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2,24,13894,75
580662764,MANGA_LIST,read chapter,35,1687563024,Cheese in the Trap Season 4,,3206,79
580338168,ANIME_LIST,watched episode,5,1687502058,86: Eighty Six Part 2,24,128176,86
580291255,ANIME_LIST,watched episode,2 - 3,1687491877,Boku no Kokoro no Yabai Yatsu,23,88402,81
579884157,ANIME_LIST,watched episode,4,1687414701,86: Eighty Six Part 2,24,128176,86
579871541,ANIME_LIST,watched episode,6 - 7,1687412032,[Oshi no Ko],24,213689,85
579414383,ANIME_LIST,watched episode,2 - 3,1687328298,Saenai Heroine no Sodatekata ♭,23,85514,76
579386191,MANGA_LIST,read chapter,34,1687323117,Cheese in the Trap Season 4,,3206,79
579378118,ANIME_LIST,rewatched episode,11,1687321502,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2,24,13894,75
579109932,MANGA_LIST,read chapter,32 - 33,1687278380,Cheese in the Trap Season 4,,3206,79
579033932,ANIME_LIST,rewatched episode,10,1687265515,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2,24,13894,75
578798790,ANIME_LIST,watched episode,5,1687219207,Yamada-kun to Lv999 no Koi wo Suru,24,124163,78
578655885,MANGA_LIST,read chapter,26 - 31,1687199008,Cheese in the Trap Season 4,,3206,79
578349519,ANIME_LIST,completed,,1687145375,"Natsu e no Tunnel, Sayonara no Deguchi",83,56512,78
578253255,MANGA_LIST,read chapter,8 - 25,1687129324,Cheese in the Trap Season 4,,3206,79
577849295,MANGA_LIST,read chapter,2 - 5,1687064929,Umineko no Naku Koro ni Chiru Episode 7: Requiem of the Golden Witch,,5486,86
577832297,MANGA_LIST,read chapter,1 - 7,1687061555,Cheese in the Trap Season 4,,3206,79
577814878,MANGA_LIST,completed,,1687058027,Cheese in the Trap Season 3,,3456,79
577814876,MANGA_LIST,read chapter,89 - 107,1687058026,Cheese in the Trap Season 3,,3456,79
577390287,MANGA_LIST,read chapter,79 - 88,1686981251,Cheese in the Trap Season 3,,3456,79
576918565,ANIME_LIST,rewatched episode,8 - 9,1686885850,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2,24,13894,75
576536263,MANGA_LIST,read chapter,77 - 78,1686811765,Cheese in the Trap Season 3,,3456,79
576534392,ANIME_LIST,watched episode,7 - 8,1686811356,D4DJ All Mix,24,5612,73
576438468,ANIME_LIST,watched episode,4,1686791128,Tengoku Daimakyou,24,139594,82
576414897,MANGA_LIST,read chapter,68 - 76,1686786294,Cheese in the Trap Season 3,,3456,79
576267648,MANGA_LIST,read chapter,64 - 67,1686762279,Cheese in the Trap Season 3,,3456,79
576087844,ANIME_LIST,watched episode,2,1686726442,World Dai Star,24,6178,71
576011353,ANIME_LIST,rewatched episode,6 - 7,1686710163,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2,24,13894,75
575631419,ANIME_LIST,watched episode,5,1686637253,Tonikaku Kawaii Season 2,24,63338,76
575572441,MANGA_LIST,read chapter,25 - 63,1686624695,Cheese in the Trap Season 3,,3456,79
575182653,MANGA_LIST,read chapter,21 - 24,1686556217,Cheese in the Trap Season 3,,3456,79
575162380,ANIME_LIST,watched episode,2 - 5,1686551910,Masamune-kun no Revenge,24,184732,65
574638896,MANGA_LIST,read chapter,3 - 20,1686463941,Cheese in the Trap Season 3,,3456,79
573796729,ANIME_LIST,watched episode,5,1686294153,Kimi wa Houkago Insomnia,24,70037,79
573740337,ANIME_LIST,rewatched episode,5,1686281687,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2,24,13894,75
573740319,ANIME_LIST,watched episode,4,1686281683,Yamada-kun to Lv999 no Koi wo Suru,24,124163,78
573352280,MANGA_LIST,read chapter,1,1686205092,Umineko no Naku Koro ni Chiru Episode 7: Requiem of the Golden Witch,,5486,86
573344347,ANIME_LIST,watched episode,3,1686203319,86: Eighty Six Part 2,24,128176,86
573249971,MANGA_LIST,completed,,1686183071,Umineko no Naku Koro ni Chiru Episode 6: Dawn of the Golden Witch,,5371,83
573247923,MANGA_LIST,read chapter,23 - 25,1686182710,Umineko no Naku Koro ni Chiru Episode 6: Dawn of the Golden Witch,,5371,83
572912424,ANIME_LIST,watched episode,4,1686117338,Tonikaku Kawaii Season 2,24,63338,76
572805084,MANGA_LIST,read chapter,2,1686093438,Cheese in the Trap Season 3,,3456,79
572499676,ANIME_LIST,watched episode,5 - 6,1686034708,D4DJ All Mix,24,5612,73
572455556,ANIME_LIST,watched episode,4 - 10,1686024997,Accel World,24,110462,67
572382552,MANGA_LIST,read chapter,20 - 22,1686010034,Umineko no Naku Koro ni Chiru Episode 6: Dawn of the Golden Witch,,5371,83
572034231,ANIME_LIST,watched episode,5,1685947188,[Oshi no Ko],24,213689,85
571478870,ANIME_LIST,rewatched episode,2 - 4,1685852690,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2,24,13894,75
571076652,ANIME_LIST,watched episode,4,1685775998,D4DJ All Mix,24,5612,73
571066318,ANIME_LIST,watched episode,1,1685773505,Saenai Heroine no Sodatekata ♭,23,85514,76
571056138,ANIME_LIST,watched episode,4,1685771114,Kimi wa Houkago Insomnia,24,70037,79
570659272,ANIME_LIST,watched episode,3,1685688788,Tonikaku Kawaii Season 2,24,63338,76
570562534,ANIME_LIST,watched episode,3,1685666782,Tengoku Daimakyou,24,139594,82
570547202,MANGA_LIST,read chapter,1,1685663470,Cheese in the Trap Season 3,,3456,79
570547135,MANGA_LIST,completed,,1685663456,Cheese in the Trap Season 2,,3782,78
570542760,MANGA_LIST,read chapter,63 - 66,1685662552,Cheese in the Trap Season 2,,3782,78
570246963,ANIME_LIST,completed,,1685602386,ReLIFE: Kanketsu-hen,24,84440,80
570246957,ANIME_LIST,watched episode,3,1685602385,ReLIFE: Kanketsu-hen,24,84440,80
570218875,ANIME_LIST,watched episode,4,1685596323,[Oshi no Ko],24,213689,85
570145766,ANIME_LIST,watched episode,3 - 4,1685580741,Skip to Loafer,24,87917,81
569797309,MANGA_LIST,read chapter,59 - 62,1685515720,Cheese in the Trap Season 2,,3782,78
569792449,ANIME_LIST,watched episode,3,1685514614,D4DJ All Mix,24,5612,73
569741013,ANIME_LIST,rewatched episode,1,1685503698,Love Live! Nijigasaki Gakuen School Idol Doukoukai 2,24,13894,75
569335134,ANIME_LIST,watched episode,2,1685428540,ReLIFE: Kanketsu-hen,24,84440,80
569313900,ANIME_LIST,completed,,1685424064,Bananya,3,17840,63
569313895,ANIME_LIST,watched episode,9 - 12,1685424063,Bananya,3,17840,63
569267954,ANIME_LIST,watched episode,3 - 4,1685415221,Jigokuraku,24,211463,80
569159481,MANGA_LIST,read chapter,17 - 19,1685395947,Umineko no Naku Koro ni Chiru Episode 6: Dawn of the Golden Witch,,5371,83
568882299,MANGA_LIST,read chapter,57 - 58,1685351023,Cheese in the Trap Season 2,,3782,78
568846144,ANIME_LIST,watched episode,1,1685343804,ReLIFE: Kanketsu-hen,24,84440,80
567046487,ANIME_LIST,completed,,1684996994,ReLIFE,24,198000,78
567036759,ANIME_LIST,watched episode,11 - 12,1684994838,ReLIFE,24,198000,78
566771798,MANGA_LIST,read chapter,55 - 56,1684946052,Cheese in the Trap Season 2,,3782,78
566604399,ANIME_LIST,completed,,1684911081,THE IDOLM@STER Cinderella Girls,24,21619,69
566595042,ANIME_LIST,watched episode,12,1684908947,THE IDOLM@STER Cinderella Girls,24,21619,69
566546092,ANIME_LIST,rewatched,13,1684898915,Love Live! Nijigasaki Gakuen School Idol Doukoukai,24,27214,73
566546081,ANIME_LIST,rewatched episode,11 - 12,1684898912,Love Live! Nijigasaki Gakuen School Idol Doukoukai,24,27214,73
566469634,MANGA_LIST,read chapter,53 - 54,1684883334,Cheese in the Trap Season 2,,3782,78
566325081,MANGA_LIST,read chapter,51 - 52,1684860038,Cheese in the Trap Season 2,,3782,78
566134996,MANGA_LIST,read chapter,47 - 50,1684821136,Cheese in the Trap Season 2,,3782,78
566126648,ANIME_LIST,watched episode,10 - 11,1684819483,THE IDOLM@STER Cinderella Girls,24,21619,69
566101151,ANIME_LIST,watched episode,9 - 10,1684814112,ReLIFE,24,198000,78
565689792,ANIME_LIST,watched episode,8,1684740147,ReLIFE,24,198000,78
565555448,ANIME_LIST,watched episode,1 - 3,1684714284,[Oshi no Ko],24,213689,85
565099370,ANIME_LIST,rewatched episode,8 - 10,1684641046,Love Live! Nijigasaki Gakuen School Idol Doukoukai,24,27214,73
564983138,ANIME_LIST,completed,,1684619060,Inu-ou,97,13158,79
564907709,MANGA_LIST,read chapter,45 - 46,1684607804,Cheese in the Trap Season 2,,3782,78
564692504,ANIME_LIST,watched episode,7 - 9,1684568058,THE IDOLM@STER Cinderella Girls,24,21619,69
564600088,MANGA_LIST,read chapter,41 - 44,1684547834,Cheese in the Trap Season 2,,3782,78
564560864,ANIME_LIST,watched episode,1,1684539742,Ghost Hunt,25,32697,73
564206775,ANIME_LIST,rewatched episode,7,1684469265,Love Live! Nijigasaki Gakuen School Idol Doukoukai,24,27214,73
563810257,ANIME_LIST,watched episode,6 - 7,1684393251,ReLIFE,24,198000,78
563788705,ANIME_LIST,watched episode,6,1684388296,THE IDOLM@STER Cinderella Girls,24,21619,69
563370211,ANIME_LIST,watched episode,5,1684307105,THE IDOLM@STER Cinderella Girls,24,21619,69
563326486,ANIME_LIST,watched episode,2 - 3,1684297456,Yamada-kun to Lv999 no Koi wo Suru,24,124163,78
563192627,ANIME_LIST,watched episode,3,1684271883,Kimi wa Houkago Insomnia,24,70037,79
563181109,ANIME_LIST,watched episode,8,1684270126,Boku wa Tomodachi ga Sukunai,24,134863,68
563144136,ANIME_LIST,completed,,1684264717,"Yahari Ore no Seishun Love Come wa Machigatteiru. Kan: Dakara, Shishunki wa Owarazu ni, Seishun wa Tsuzuiteiku.",24,31196,76
563114908,MANGA_LIST,read chapter,100 - 101,1684260319,Majo no Tabitabi,,5187,80
562932599,ANIME_LIST,watched episode,3 - 4,1684224940,THE IDOLM@STER Cinderella Girls,24,21619,69
562881735,MANGA_LIST,read chapter,22 - 40,1684214068,Cheese in the Trap Season 2,,3782,78
562830779,MANGA_LIST,read chapter,12 - 16,1684204300,Umineko no Naku Koro ni Chiru Episode 6: Dawn of the Golden Witch,,5371,83
562431075,MANGA_LIST,read chapter,15 - 21,1684137000,Cheese in the Trap Season 2,,3782,78
562420893,ANIME_LIST,completed,,1684135083,Owari no Seraph,24,255926,73
562420887,ANIME_LIST,watched episode,7 - 11,1684135083,Owari no Seraph,24,255926,73
562298302,MANGA_LIST,read chapter,7 - 8,1684112821,Umineko no Naku Koro ni Chiru Episode 6: Dawn of the Golden Witch,,5371,83
562105055,MANGA_LIST,read chapter,2 - 5,1684086090,Jeonjijeok Dokja Sijeom,,85177,85
561898330,MANGA_LIST,read chapter,1,1684052023,Jeonjijeok Dokja Sijeom,,85177,85
561894699,ANIME_LIST,watched episode,3 - 6,1684051326,Owari no Seraph,24,255926,73
561799697,MANGA_LIST,read chapter,1 - 14,1684032699,Cheese in the Trap Season 2,,3782,78
561687311,MANGA_LIST,completed,,1684013910,Cheese in the Trap Season 1,,8182,75
561687298,MANGA_LIST,read chapter,35 - 46,1684013910,Cheese in the Trap Season 1,,8182,75
561644375,MANGA_LIST,read chapter,99,1684007864,Majo no Tabitabi,,5187,80
561360418,MANGA_LIST,read chapter,32 - 34,1683964934,Cheese in the Trap Season 1,,8182,75
561354637,ANIME_LIST,watched episode,3 - 5,1683964078,ReLIFE,24,198000,78
561162659,MANGA_LIST,read chapter,19 - 31,1683932841,Cheese in the Trap Season 1,,8182,75
561153292,MANGA_LIST,read chapter,6,1683931204,Umineko no Naku Koro ni Chiru Episode 6: Dawn of the Golden Witch,,5371,83
560781782,MANGA_LIST,read chapter,14 - 18,1683865006,Cheese in the Trap Season 1,,8182,75
560771570,ANIME_LIST,watched episode,2,1683863221,Shakugan no Shana,24,80245,70
560758074,ANIME_LIST,watched episode,1,1683861048,Ore no Kanojo to Osananajimi ga Shuraba Sugiru,23,107592,66
560668204,MANGA_LIST,read chapter,1 - 4,1683846669,Umineko no Naku Koro ni Chiru Episode 6: Dawn of the Golden Witch,,5371,83
560312182,ANIME_LIST,watched episode,1,1683794974,School Days (TV),25,102766,49
560304987,ANIME_LIST,watched episode,1 - 2,1683793464,Owari no Seraph,24,255926,73
560268032,ANIME_LIST,watched episode,1,1683786251,Mahoutsukai no Yome,25,192040,78
560247843,ANIME_LIST,watched episode,1,1683782385,Dr. STONE,24,420596,81
560234329,ANIME_LIST,watched episode,1 - 2,1683779772,ReLIFE,24,198000,78
560092701,ANIME_LIST,watched episode,2,1683755226,Tengoku Daimakyou,24,139594,82
560033459,ANIME_LIST,watched episode,2,1683747010,Jigokuraku,24,211463,80
559822472,ANIME_LIST,watched episode,2,1683708989,Skip to Loafer,24,87917,81
559814188,ANIME_LIST,watched episode,1,1683706903,Megami no Café Terrace,24,36470,71
559802531,ANIME_LIST,dropped,,1683704202,"Isekai de Cheat Skill wo Te ni Shita Ore wa, Genjitsu Sekai wo mo Musou Suru: Level Up wa Jinsei wo Kaeta",24,89251,63
